image_id,response
233.png,50
233.png,70
233.png,68
233.png,87
233.png,17
233.png,69
233.png,54
233.png,65
233.png,88
234.png,83
234.png,11
234.png,79
234.png,72
234.png,73
234.png,62
234.png,100
234.png,89
234.png,40
234.png,72
235.png,27
235.png,16
235.png,24
235.png,20
235.png,17
235.png,34
235.png,70
235.png,34
235.png,9
235.png,41
236.png,55
236.png,86
236.png,79
236.png,63
236.png,89
236.png,34
236.png,31
236.png,77
236.png,81
236.png,87
237.png,35
237.png,65
237.png,60
237.png,34
237.png,55
237.png,86
237.png,40
237.png,24
237.png,37
237.png,62
238.png,40
238.png,32
238.png,39
238.png,26
238.png,23
238.png,27
238.png,33
238.png,30
238.png,30
238.png,31
239.png,56
239.png,37
239.png,16
239.png,7
239.png,27
239.png,5
239.png,16
239.png,6
239.png,8
239.png,1
240.png,52
240.png,4
240.png,21
240.png,32
240.png,45
240.png,25
240.png,36
240.png,37
240.png,57
240.png,79
241.png,69
241.png,79
241.png,51
241.png,70
241.png,37
241.png,73
241.png,85
241.png,77
241.png,60
241.png,70
242.png,22
242.png,13
242.png,13
242.png,5
242.png,29
242.png,23
242.png,59
242.png,57
242.png,25
242.png,20
243.png,11
243.png,11
243.png,21
243.png,13
243.png,35
243.png,31
243.png,4
243.png,0
243.png,33
243.png,33
244.png,12
244.png,37
244.png,0
244.png,25
244.png,30
244.png,31
244.png,57
244.png,38
244.png,30
244.png,59
245.png,33
245.png,27
245.png,76
245.png,15
245.png,64
245.png,66
245.png,34
245.png,24
245.png,76
245.png,68
246.png,67
246.png,71
246.png,33
246.png,84
246.png,69
246.png,96
246.png,95
246.png,25
246.png,75
246.png,70
247.png,76
247.png,83
247.png,75
247.png,28
247.png,14
247.png,75
247.png,77
247.png,66
247.png,22
247.png,79
248.png,6
248.png,24
248.png,42
248.png,4
248.png,53
248.png,1
248.png,19
248.png,34
248.png,18
248.png,5
249.png,60
249.png,88
249.png,24
249.png,31
249.png,49
249.png,46
249.png,34
249.png,66
249.png,79
249.png,79
250.png,14
250.png,55
250.png,30
250.png,58
250.png,45
250.png,74
250.png,80
250.png,68
250.png,61
250.png,46
251.png,78
251.png,37
251.png,82
251.png,85
251.png,44
251.png,59
251.png,80
251.png,67
251.png,44
251.png,26
252.png,84
252.png,89
252.png,90
252.png,20
252.png,87
252.png,93
252.png,37
252.png,67
252.png,51
252.png,87
253.png,43
253.png,35
253.png,81
253.png,67
253.png,36
253.png,81
253.png,34
253.png,62
253.png,88
253.png,68
254.png,59
254.png,90
254.png,87
254.png,40
254.png,67
254.png,79
254.png,94
254.png,41
254.png,21
254.png,23
255.png,73
255.png,60
255.png,55
255.png,26
255.png,34
255.png,16
255.png,25
255.png,40
255.png,47
255.png,36
256.png,27
256.png,58
256.png,49
256.png,49
256.png,11
256.png,37
256.png,13
256.png,18
256.png,41
256.png,37
257.png,37
257.png,76
257.png,71
257.png,79
257.png,21
257.png,91
257.png,80
257.png,55
257.png,55
257.png,85
258.png,75
258.png,41
258.png,88
258.png,78
258.png,85
258.png,83
258.png,70
258.png,85
258.png,90
258.png,83
259.png,50
259.png,72
259.png,39
259.png,29
259.png,45
259.png,42
259.png,58
259.png,48
259.png,33
259.png,75
260.png,85
260.png,83
260.png,90
260.png,83
260.png,18
260.png,78
260.png,92
260.png,75
260.png,74
260.png,82
261.png,86
261.png,52
261.png,79
261.png,71
261.png,43
261.png,86
261.png,78
261.png,35
261.png,75
261.png,74
262.png,10
262.png,10
262.png,63
262.png,22
262.png,51
262.png,6
262.png,36
262.png,50
262.png,34
262.png,9
263.png,41
263.png,79
263.png,35
263.png,21
263.png,34
263.png,12
263.png,28
263.png,22
263.png,24
263.png,23
264.png,37
264.png,25
264.png,0
264.png,13
264.png,19
264.png,0
264.png,2
264.png,0
264.png,8
264.png,9
265.png,65
265.png,73
265.png,62
265.png,100
265.png,75
265.png,79
265.png,59
265.png,21
265.png,66
265.png,7
266.png,48
266.png,90
266.png,83
266.png,100
266.png,66
266.png,59
266.png,86
266.png,62
266.png,77
266.png,81
267.png,59
267.png,29
267.png,23
267.png,74
267.png,26
267.png,18
267.png,61
267.png,9
267.png,29
267.png,3
268.png,88
268.png,30
268.png,90
268.png,80
268.png,91
268.png,61
268.png,81
268.png,72
268.png,51
268.png,88
269.png,91
269.png,75
269.png,71
269.png,88
269.png,90
269.png,5
269.png,60
269.png,99
269.png,87
269.png,60
270.png,27
270.png,17
270.png,6
270.png,2
270.png,25
270.png,0
270.png,11
270.png,3
270.png,5
270.png,16
271.png,44
271.png,18
271.png,22
271.png,47
271.png,77
271.png,27
271.png,77
271.png,34
271.png,34
271.png,68
272.png,71
272.png,95
272.png,91
272.png,65
272.png,93
272.png,36
272.png,92
272.png,70
272.png,77
272.png,65
273.png,31
273.png,38
273.png,23
273.png,18
273.png,26
273.png,39
273.png,57
273.png,63
273.png,60
273.png,55
274.png,85
274.png,34
274.png,98
274.png,72
274.png,28
274.png,87
274.png,90
274.png,84
274.png,42
274.png,50
275.png,84
275.png,73
275.png,59
275.png,65
275.png,93
275.png,72
275.png,100
275.png,87
275.png,97
275.png,30
276.png,24
276.png,28
276.png,81
276.png,89
276.png,60
276.png,54
276.png,93
276.png,100
276.png,89
276.png,65
277.png,57
277.png,17
277.png,31
277.png,71
277.png,35
277.png,2
277.png,24
277.png,24
277.png,30
277.png,33
278.png,37
278.png,28
278.png,20
278.png,8
278.png,14
278.png,16
278.png,43
278.png,11
278.png,48
278.png,45
279.png,17
279.png,69
279.png,0
279.png,6
279.png,13
279.png,28
279.png,16
279.png,65
279.png,15
279.png,12
280.png,35
280.png,77
280.png,12
280.png,64
280.png,49
280.png,85
280.png,61
280.png,34
280.png,19
280.png,74
281.png,10
281.png,2
281.png,13
281.png,68
281.png,6
281.png,22
281.png,13
281.png,29
281.png,45
281.png,13
282.png,58
282.png,41
282.png,52
282.png,70
282.png,77
282.png,24
282.png,89
282.png,46
282.png,25
282.png,21
283.png,69
283.png,26
283.png,97
283.png,96
283.png,79
283.png,47
283.png,59
283.png,97
283.png,87
283.png,100
284.png,22
284.png,71
284.png,67
284.png,67
284.png,59
284.png,22
284.png,66
284.png,12
284.png,75
284.png,12
285.png,71
285.png,64
285.png,63
285.png,10
285.png,55
285.png,69
285.png,70
285.png,80
285.png,70
285.png,93
286.png,15
286.png,67
286.png,67
286.png,34
286.png,65
286.png,37
286.png,87
286.png,26
286.png,80
286.png,19
287.png,57
287.png,88
287.png,87
287.png,62
287.png,49
287.png,62
287.png,19
287.png,88
287.png,71
287.png,100
288.png,50
288.png,100
288.png,100
288.png,73
288.png,99
288.png,80
288.png,66
288.png,88
288.png,80
288.png,87
289.png,65
289.png,29
289.png,69
289.png,79
289.png,90
289.png,100
289.png,62
289.png,89
289.png,92
289.png,75
290.png,9
290.png,19
290.png,7
290.png,38
290.png,45
290.png,25
290.png,12
290.png,59
290.png,0
290.png,70
291.png,65
291.png,0
291.png,50
291.png,11
291.png,60
291.png,0
291.png,93
291.png,18
291.png,57
291.png,36
292.png,79
292.png,83
292.png,61
292.png,3
292.png,74
292.png,74
292.png,94
292.png,97
292.png,54
292.png,100
293.png,63
293.png,74
293.png,27
293.png,62
293.png,70
293.png,34
293.png,89
293.png,94
293.png,91
293.png,76
294.png,54
294.png,26
294.png,87
294.png,50
294.png,27
294.png,29
294.png,38
294.png,0
294.png,25
294.png,0
295.png,48
295.png,49
295.png,25
295.png,6
295.png,18
295.png,50
295.png,46
295.png,56
295.png,41
295.png,76
296.png,52
296.png,20
296.png,0
296.png,45
296.png,23
296.png,74
296.png,6
296.png,54
296.png,36
296.png,94
297.png,75
297.png,68
297.png,91
297.png,100
297.png,88
297.png,94
297.png,58
297.png,76
297.png,0
297.png,75
298.png,2
298.png,21
298.png,0
298.png,12
298.png,11
298.png,14
298.png,60
298.png,1
298.png,0
298.png,16
299.png,34
299.png,37
299.png,13
299.png,7
299.png,0
299.png,0
299.png,0
299.png,66
299.png,18
299.png,50
300.png,40
300.png,28
300.png,32
300.png,24
300.png,15
300.png,42
300.png,22
300.png,51
300.png,9
300.png,25
301.png,87
301.png,100
301.png,99
301.png,100
301.png,89
301.png,0
301.png,89
301.png,92
301.png,76
301.png,71
302.png,21
302.png,0
302.png,7
302.png,0
302.png,55
302.png,3
302.png,7
302.png,0
302.png,66
302.png,66
303.png,72
303.png,0
303.png,100
303.png,100
303.png,100
303.png,83
303.png,96
303.png,83
303.png,92
303.png,73
304.png,5
304.png,0
304.png,0
304.png,4
304.png,4
304.png,0
304.png,0
304.png,0
304.png,0
304.png,4
305.png,24
305.png,12
305.png,14
305.png,13
305.png,0
305.png,42
305.png,21
305.png,17
305.png,6
305.png,2
306.png,55
306.png,38
306.png,68
306.png,22
306.png,44
306.png,73
306.png,60
306.png,10
306.png,0
306.png,69
307.png,32
307.png,23
307.png,65
307.png,38
307.png,24
307.png,4
307.png,60
307.png,12
307.png,25
307.png,27
308.png,94
308.png,65
308.png,74
308.png,0
308.png,53
308.png,100
308.png,100
308.png,96
308.png,75
308.png,43
309.png,37
309.png,0
309.png,71
309.png,7
309.png,0
309.png,8
309.png,36
309.png,8
309.png,69
309.png,69
310.png,40
310.png,9
310.png,6
310.png,40
310.png,4
310.png,38
310.png,21
310.png,97
310.png,20
310.png,39
311.png,99
311.png,89
311.png,100
311.png,81
311.png,79
311.png,82
311.png,0
311.png,79
311.png,93
311.png,93
312.png,3
312.png,2
312.png,17
312.png,39
312.png,6
312.png,0
312.png,78
312.png,5
312.png,0
312.png,13
313.png,36
313.png,0
313.png,13
313.png,0
313.png,0
313.png,25
313.png,56
313.png,56
313.png,34
313.png,0
314.png,100
314.png,81
314.png,100
314.png,75
314.png,87
314.png,67
314.png,96
314.png,97
314.png,81
314.png,89
315.png,32
315.png,24
315.png,43
315.png,9
315.png,11
315.png,40
315.png,63
315.png,64
315.png,0
315.png,69
316.png,63
316.png,87
316.png,85
316.png,67
316.png,100
316.png,96
316.png,60
316.png,76
316.png,81
316.png,100
317.png,11
317.png,67
317.png,85
317.png,0
317.png,50
317.png,4
317.png,84
317.png,27
317.png,34
317.png,30
318.png,79
318.png,79
318.png,83
318.png,44
318.png,10
318.png,40
318.png,77
318.png,67
318.png,75
318.png,64
319.png,36
319.png,40
319.png,3
319.png,3
319.png,35
319.png,66
319.png,9
319.png,0
319.png,43
319.png,13
320.png,81
320.png,88
320.png,100
320.png,83
320.png,72
320.png,65
320.png,0
320.png,100
320.png,70
320.png,81
321.png,66
321.png,95
321.png,63
321.png,74
321.png,82
321.png,50
321.png,79
321.png,52
321.png,88
321.png,100
322.png,30
322.png,4
322.png,37
322.png,55
322.png,20
322.png,11
322.png,38
322.png,8
322.png,0
322.png,35
323.png,13
323.png,37
323.png,49
323.png,53
323.png,69
323.png,3
323.png,13
323.png,20
323.png,0
323.png,7
324.png,11
324.png,42
324.png,33
324.png,33
324.png,40
324.png,37
324.png,58
324.png,30
324.png,21
324.png,53
325.png,85
325.png,100
325.png,88
325.png,100
325.png,82
325.png,81
325.png,75
325.png,82
325.png,0
325.png,84
326.png,51
326.png,73
326.png,92
326.png,100
326.png,61
326.png,88
326.png,60
326.png,100
326.png,100
326.png,100
327.png,54
327.png,90
327.png,25
327.png,18
327.png,25
327.png,59
327.png,0
327.png,18
327.png,51
327.png,79
328.png,100
328.png,10
328.png,86
328.png,92
328.png,91
328.png,42
328.png,64
328.png,83
328.png,81
328.png,100
329.png,82
329.png,63
329.png,55
329.png,89
329.png,58
329.png,33
329.png,82
329.png,61
329.png,98
329.png,100
330.png,100
330.png,100
330.png,89
330.png,35
330.png,69
330.png,80
330.png,55
330.png,87
330.png,84
330.png,83
331.png,94
331.png,100
331.png,100
331.png,100
331.png,90
331.png,100
331.png,90
331.png,80
331.png,0
331.png,100
332.png,84
332.png,32
332.png,47
332.png,91
332.png,100
332.png,100
332.png,61
332.png,49
332.png,66
332.png,79
333.png,41
333.png,89
333.png,25
333.png,89
333.png,25
333.png,15
333.png,25
333.png,72
333.png,33
333.png,20
334.png,61
334.png,40
334.png,19
334.png,36
334.png,57
334.png,45
334.png,13
334.png,59
334.png,60
334.png,19
335.png,63
335.png,50
335.png,15
335.png,25
335.png,59
335.png,25
335.png,82
335.png,43
335.png,21
335.png,60
336.png,17
336.png,14
336.png,24
336.png,25
336.png,70
336.png,42
336.png,70
336.png,40
336.png,44
336.png,0
337.png,5
337.png,41
337.png,24
337.png,16
337.png,24
337.png,19
337.png,24
337.png,44
337.png,50
337.png,5
338.png,9
338.png,50
338.png,63
338.png,23
338.png,84
338.png,57
338.png,10
338.png,66
338.png,37
338.png,40
339.png,65
339.png,92
339.png,74
339.png,87
339.png,17
339.png,63
339.png,93
339.png,37
339.png,100
339.png,63
340.png,17
340.png,21
340.png,21
340.png,36
340.png,28
340.png,0
340.png,16
340.png,25
340.png,25
340.png,12
341.png,76
341.png,100
341.png,88
341.png,100
341.png,37
341.png,81
341.png,56
341.png,71
341.png,100
341.png,66
342.png,98
342.png,83
342.png,58
342.png,90
342.png,85
342.png,91
342.png,83
342.png,61
342.png,96
342.png,0
343.png,80
343.png,25
343.png,0
343.png,6
343.png,29
343.png,91
343.png,60
343.png,36
343.png,50
343.png,34
344.png,75
344.png,12
344.png,88
344.png,100
344.png,64
344.png,47
344.png,88
344.png,73
344.png,75
344.png,100
345.png,52
345.png,22
345.png,0
345.png,6
345.png,16
345.png,43
345.png,89
345.png,37
345.png,50
345.png,23
346.png,81
346.png,87
346.png,93
346.png,100
346.png,96
346.png,93
346.png,100
346.png,33
346.png,100
346.png,68
347.png,17
347.png,0
347.png,0
347.png,18
347.png,0
347.png,0
347.png,0
347.png,2
347.png,25
347.png,0
348.png,8
348.png,32
348.png,0
348.png,16
348.png,18
348.png,49
348.png,37
348.png,15
348.png,97
348.png,83
349.png,100
349.png,80
349.png,100
349.png,86
349.png,100
349.png,72
349.png,100
349.png,82
349.png,100
349.png,66
350.png,77
350.png,100
350.png,79
350.png,88
350.png,100
350.png,60
350.png,44
350.png,92
350.png,57
350.png,100
351.png,32
351.png,10
351.png,21
351.png,67
351.png,19
351.png,22
351.png,24
351.png,69
351.png,26
351.png,0
352.png,0
352.png,73
352.png,73
352.png,0
352.png,42
352.png,35
352.png,19
352.png,86
352.png,16
352.png,46
353.png,50
353.png,0
353.png,12
353.png,0
353.png,39
353.png,37
353.png,4
353.png,74
353.png,9
353.png,32
354.png,42
354.png,24
354.png,28
354.png,36
354.png,11
354.png,65
354.png,58
354.png,77
354.png,7
354.png,16
355.png,0
355.png,53
355.png,63
355.png,17
355.png,0
355.png,33
355.png,3
355.png,24
355.png,56
355.png,36
356.png,25
356.png,37
356.png,0
356.png,48
356.png,58
356.png,47
356.png,46
356.png,22
356.png,54
356.png,46
357.png,2
357.png,0
357.png,23
357.png,32
357.png,0
357.png,7
357.png,13
357.png,11
357.png,22
357.png,22
358.png,35
358.png,25
358.png,14
358.png,0
358.png,40
358.png,8
358.png,21
358.png,13
358.png,6
358.png,18
359.png,33
359.png,42
359.png,0
359.png,66
359.png,34
359.png,73
359.png,7
359.png,22
359.png,15
359.png,60
360.png,27
360.png,15
360.png,100
360.png,86
360.png,50
360.png,50
360.png,25
360.png,25
360.png,62
360.png,63
361.png,69
361.png,9
361.png,33
361.png,17
361.png,57
361.png,17
361.png,6
361.png,62
361.png,17
361.png,72
362.png,40
362.png,13
362.png,10
362.png,68
362.png,36
362.png,26
362.png,21
362.png,50
362.png,23
362.png,0
363.png,63
363.png,56
363.png,88
363.png,82
363.png,0
363.png,39
363.png,89
363.png,50
363.png,45
363.png,67
364.png,31
364.png,0
364.png,0
364.png,30
364.png,3
364.png,5
364.png,0
364.png,18
364.png,79
364.png,10
365.png,0
365.png,0
365.png,0
365.png,14
365.png,25
365.png,12
365.png,7
365.png,46
365.png,25
365.png,7
366.png,100
366.png,91
366.png,87
366.png,86
366.png,72
366.png,4
366.png,95
366.png,84
366.png,94
366.png,100
367.png,100
367.png,100
367.png,94
367.png,83
367.png,95
367.png,100
367.png,89
367.png,83
367.png,99
367.png,100
368.png,0
368.png,74
368.png,69
368.png,46
368.png,97
368.png,73
368.png,74
368.png,88
368.png,28
368.png,54
369.png,10
369.png,13
369.png,0
369.png,25
369.png,24
369.png,45
369.png,14
369.png,45
369.png,33
369.png,57
370.png,0
370.png,18
370.png,18
370.png,100
370.png,11
370.png,24
370.png,5
370.png,37
370.png,24
370.png,39
371.png,52
371.png,77
371.png,95
371.png,80
371.png,70
371.png,54
371.png,84
371.png,61
371.png,59
371.png,43
372.png,50
372.png,95
372.png,39
372.png,61
372.png,6
372.png,49
372.png,75
372.png,28
372.png,0
372.png,34
373.png,24
373.png,100
373.png,25
373.png,39
373.png,9
373.png,18
373.png,0
373.png,78
373.png,0
373.png,71
374.png,25
374.png,41
374.png,40
374.png,8
374.png,50
374.png,7
374.png,0
374.png,63
374.png,0
374.png,5
375.png,7
375.png,29
375.png,77
375.png,86
375.png,21
375.png,63
375.png,13
375.png,0
375.png,11
375.png,0
376.png,50
376.png,57
376.png,37
376.png,32
376.png,47
376.png,36
376.png,34
376.png,40
376.png,46
376.png,0
377.png,30
377.png,25
377.png,47
377.png,71
377.png,25
377.png,28
377.png,8
377.png,36
377.png,2
377.png,8
378.png,8
378.png,14
378.png,42
378.png,55
378.png,62
378.png,0
378.png,7
378.png,44
378.png,10
378.png,12
379.png,37
379.png,93
379.png,57
379.png,89
379.png,87
379.png,69
379.png,91
379.png,100
379.png,81
379.png,0
380.png,17
380.png,75
380.png,15
380.png,76
380.png,14
380.png,0
380.png,57
380.png,52
380.png,0
380.png,1
381.png,76
381.png,14
381.png,14
381.png,0
381.png,15
381.png,88
381.png,50
381.png,76
381.png,37
381.png,0
382.png,56
382.png,1
382.png,74
382.png,58
382.png,12
382.png,2
382.png,89
382.png,11
382.png,0
382.png,15
383.png,99
383.png,45
383.png,74
383.png,37
383.png,75
383.png,100
383.png,100
383.png,88
383.png,85
383.png,81
384.png,11
384.png,56
384.png,58
384.png,0
384.png,60
384.png,21
384.png,50
384.png,0
384.png,44
384.png,0
385.png,95
