index,image_id,filename,image_path,image_match,category,mean_human_complexity_rating,human_rating_count,human_rating_variance,human_rating_sd,text.no_text,text.axes_labels,text.axes_text,text.titles,text.annotations,text.captions,text.legend_text,text.legend_title,text.text_only,color.black_and_white,color.background_color,color.color_count,data.quantitative,data.categorical,design.chart_count,design.chart_types_count,design.multi_panel,design.area,design.bar,design.circle,design.diagram,design.distribution,design.grid_or_matrix,design.line,design.map,design.point,design.table,design.text,design.trees_or_networks
116,116.png,vis896.png,data/vis3/vis896.png,exact,I,76.8,10,713.9555555555555,26.71994677306741,0,1,0,1,1,0,0,0,0,0,0,4,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
117,117.png,v483_n7391_9_f2.png,data/science/v483_n7391_9_f2.png,exact,S,68.9,10,568.9888888888889,23.853487981611597,0,1,1,0,1,0,1,0,0,0,0,2,2,4,2,2,1,0,0,0,0,0,0,1,0,1,0,0,0
118,118.png,vis882.png,data/vis3/vis882.png,exact,I,48.2,10,480.4,21.91802910847597,0,0,0,1,0,1,0,0,1,0,1,5,1,1,10,2,1,0,0,0,0,1,0,0,0,0,1,0,0
119,119.png,v489_n7415_7_f1.png,data/science/v489_n7415_7_f1.png,exact,S,65.2,10,622.1777777777778,24.94349169177759,0,0,0,1,1,0,0,0,0,0,0,2,0,0,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0
120,120.png,v490_n7418_18_f4.png,data/science/v490_n7418_18_f4.png,exact,S,84.4,10,272.26666666666665,16.50050504277571,0,1,1,0,0,0,1,0,0,0,0,3,10,5,14,4,1,0,1,0,1,0,0,1,0,1,0,0,0
121,121.png,economist_daily_chart_126.png,data/news/economist_daily_chart_126.png,exact,N,53.0,10,837.5555555555555,28.94055209486432,0,1,1,1,0,0,0,0,0,0,1,3,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
122,122.png,vis869.png,data/vis3/vis869.png,exact,I,55.3,10,999.1222222222223,31.608894669415793,0,0,0,1,1,1,0,0,0,0,1,4,2,0,4,2,1,0,1,0,0,0,0,0,0,0,0,1,0
123,123.png,economist_daily_chart_132.png,data/news/economist_daily_chart_132.png,exact,N,55.2,10,904.6222222222223,30.076938378469013,0,0,1,1,1,1,1,1,0,0,0,4,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
124,124.png,v489_n7415_16_f3.png,data/science/v489_n7415_16_f3.png,exact,S,69.1,10,481.65555555555557,21.94665249088242,0,1,1,0,0,0,1,0,0,0,0,6,5,7,8,2,1,0,1,0,1,0,0,0,0,0,0,0,0
125,125.png,v484_n7394_10_f1.png,data/science/v484_n7394_10_f1.png,exact,S,52.5,10,865.6111111111111,29.42126970596461,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
126,126.png,whoQ56_5.png,data/government/whoQ56_5.png,exact,G,41.3,10,836.4555555555555,28.921541375859544,0,1,1,1,0,0,1,0,0,0,0,4,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
127,127.png,whoC25.png,data/government/whoC25.png,exact,G,31.2,10,861.2888888888889,29.347723742888288,0,0,0,1,0,0,1,0,0,0,0,4,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
128,128.png,vis855.png,data/vis3/vis855.png,exact,I,60.8,10,672.8444444444444,25.939245255875207,0,1,0,1,1,1,1,0,0,0,1,1,0,1,12,3,1,0,1,1,0,0,0,0,0,0,1,0,0
129,129.png,v485_n7397_1_f4.png,data/science/v485_n7397_1_f4.png,exact,S,81.9,10,278.76666666666665,16.696306976893624,0,0,0,1,0,0,1,1,0,0,0,1,2,6,7,3,1,0,1,0,1,0,0,1,0,0,0,0,0
130,130.png,v484_n7395_16_f3.png,data/science/v484_n7395_16_f3.png,exact,S,64.1,10,730.9888888888889,27.03680618876588,0,1,1,1,0,0,0,0,0,0,0,3,2,1,4,2,1,0,0,0,1,0,0,1,0,0,0,0,0
131,131.png,whoO10_1.png,data/government/whoO10_1.png,exact,G,21.7,10,424.2333333333333,20.596925336887864,0,0,0,0,0,0,0,0,1,0,1,2,3,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
132,132.png,vis841.png,data/vis3/vis841.png,exact,I,38.2,10,588.8444444444444,24.26611720989669,0,1,0,1,1,0,0,0,0,0,1,5,0,3,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0
133,133.png,vis699.png,data/vis3/vis699.png,exact,I,41.2,10,857.9555555555555,29.290878367771008,0,1,0,1,0,1,1,0,0,0,0,6,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
134,134.png,v490_n7418_16_f1.png,data/science/v490_n7418_16_f1.png,exact,S,80.2,10,407.5111111111111,20.186904445979604,0,1,1,0,0,0,1,0,0,0,0,5,3,2,12,4,1,1,1,0,0,0,0,1,0,1,0,0,0
135,135.png,v485_n7396_1_f4.png,data/science/v485_n7396_1_f4.png,exact,S,82.5,10,278.5,16.688319268278637,0,1,1,0,1,0,1,0,0,0,0,8,1,12,8,3,1,0,1,0,1,1,0,0,0,0,0,0,0
136,136.png,wsj517.png,data/news/wsj517.png,exact,N,48.7,10,672.4555555555555,25.931748023524282,0,1,1,1,1,1,0,0,0,0,1,2,4,1,3,2,1,1,0,0,0,0,0,1,0,0,0,0,0
137,137.png,visMost525.png,data/vis1/visMost525.png,exact,I,59.7,10,728.2333333333333,26.985798734396084,0,0,1,1,1,1,0,0,0,0,1,8,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
138,138.png,vis470.png,data/vis2/vis470.png,exact,I,54.3,10,908.9,30.14796842243271,0,0,1,1,1,1,0,0,0,0,1,9,13,10,4,6,1,1,1,0,1,1,0,0,0,0,1,1,0
139,139.png,vis316.png,data/vis2/vis316.png,exact,I,67.7,10,380.4555555555556,19.505269943160375,0,0,1,1,1,1,0,0,0,1,1,6,10,3,1,5,1,0,1,0,1,1,0,0,0,0,1,1,0
140,140.png,visMost243.png,data/vis1/visMost243.png,exact,I,58.0,10,580.6666666666666,24.097026095903757,0,0,1,1,1,1,0,0,0,0,1,5,7,3,4,7,1,1,1,1,1,1,0,0,1,0,0,1,0
141,141.png,economist_daily_chart_481.png,data/news/economist_daily_chart_481.png,exact,N,39.4,10,705.8222222222222,26.567314923082126,0,0,0,0,0,0,0,0,1,0,0,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
142,142.png,wsj271.png,data/news/wsj271.png,exact,N,32.9,10,336.7666666666667,18.351203411947314,0,1,1,1,1,1,0,0,0,0,1,4,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
143,143.png,v486_n7401_16_f1.png,data/science/v486_n7401_16_f1.png,exact,S,73.4,10,569.8222222222222,23.87094933642611,0,0,0,1,0,0,1,0,0,1,1,4,1,4,6,2,1,0,0,0,1,0,1,0,0,0,0,0,0
144,144.png,v484_n7393_14_f1.png,data/science/v484_n7393_14_f1.png,exact,S,75.2,10,287.9555555555555,16.96925324095187,0,1,1,1,1,0,1,0,0,1,1,2,4,3,5,2,1,0,1,0,1,0,0,0,0,0,0,0,0
145,145.png,economist_daily_chart_495.png,data/news/economist_daily_chart_495.png,exact,N,18.0,10,351.77777777777777,18.755739862180263,0,0,1,1,1,1,0,0,0,0,1,3,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
146,146.png,wsj265.png,data/news/wsj265.png,exact,N,20.8,10,364.62222222222226,19.095083718649214,0,1,1,1,0,1,0,0,0,0,1,4,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
147,147.png,vis302.png,data/vis2/vis302.png,exact,I,50.2,10,726.8444444444444,26.960052752998173,0,0,1,1,1,1,0,0,0,0,1,8,7,5,8,4,1,0,1,0,0,1,0,0,0,0,1,1,0
148,148.png,visMost257.png,data/vis1/visMost257.png,exact,I,38.9,10,379.65555555555557,19.484751873081564,0,0,0,1,1,1,0,0,0,0,0,4,0,5,5,2,0,0,0,0,1,0,0,0,0,0,1,0,0
149,149.png,wsj49.png,data/news/wsj49.png,exact,N,39.8,10,427.5111111111111,20.676341821296898,0,0,1,1,1,1,1,1,0,0,1,4,1,4,5,2,1,0,1,0,0,0,0,0,1,0,0,0,0
150,150.png,whoQ49_2.png,data/government/whoQ49_2.png,exact,G,14.200000000000001,10,152.4,12.345039489608771,0,0,1,1,0,0,0,0,0,0,0,1,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
151,151.png,visMost531.png,data/vis1/visMost531.png,exact,I,59.5,10,764.7222222222222,27.653611377580003,0,0,1,1,1,1,1,0,0,0,1,3,1,1,1,4,1,1,1,0,0,0,0,0,1,0,1,0,0
152,152.png,v487_n7406_22_f4.png,data/science/v487_n7406_22_f4.png,exact,S,73.3,10,342.2333333333333,18.49954954406548,0,1,1,1,1,0,1,0,0,0,0,8,1,4,3,3,1,0,1,0,1,0,0,0,0,0,1,0,0
153,153.png,vis464.png,data/vis2/vis464.png,exact,I,50.4,10,296.7111111111111,17.225304383699903,0,0,1,1,1,1,1,1,0,0,1,8,3,3,4,4,1,0,1,1,0,1,0,0,0,0,1,0,0
154,154.png,wsj503.png,data/news/wsj503.png,exact,N,29.7,10,656.2333333333333,25.617051612809256,0,1,1,1,0,1,0,0,0,0,1,6,1,3,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0
155,155.png,visMost519.png,data/vis1/visMost519.png,exact,I,43.5,10,607.1666666666666,24.64075215302217,0,0,0,1,1,1,0,0,0,0,1,9,8,13,1,3,1,0,0,0,0,1,0,0,1,0,0,1,0
156,156.png,v488_n7413_1_f1.png,data/science/v488_n7413_1_f1.png,exact,S,72.6,10,205.6,14.338758663147937,0,1,1,1,1,0,0,0,0,0,0,5,10,2,5,4,1,1,0,0,1,1,0,1,0,0,0,0,0
157,157.png,v488_n7413_12_f5.png,data/science/v488_n7413_12_f5.png,exact,S,66.5,10,321.6111111111111,17.93351920597603,0,1,1,0,1,0,0,0,0,0,0,5,4,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
158,158.png,v484_n7395_20_f2.png,data/science/v484_n7395_20_f2.png,exact,S,52.7,10,303.7888888888889,17.42954069644088,0,1,1,1,1,0,0,0,0,0,0,3,4,4,8,4,1,0,1,0,0,1,0,1,0,1,0,0,0
159,159.png,v486_n7401_18_f4.png,data/science/v486_n7401_18_f4.png,exact,S,64.1,10,402.32222222222225,20.057971538074888,0,1,1,1,1,0,1,0,0,0,0,7,7,8,10,3,1,0,1,0,0,1,0,1,0,0,0,0,0
160,160.png,wsj61.png,data/news/wsj61.png,exact,N,31.1,10,281.2111111111111,16.769350348511153,0,1,1,1,0,1,1,0,0,0,1,4,2,3,12,2,1,0,1,0,0,0,0,0,0,0,1,0,0
161,161.png,wsj75.png,data/news/wsj75.png,exact,N,75.5,10,179.83333333333334,13.410195126594294,0,0,1,1,1,1,1,0,0,0,0,7,5,3,28,6,1,0,1,0,1,1,0,1,1,1,0,0,0
162,162.png,v488_n7412_1_f1.png,data/science/v488_n7412_1_f1.png,exact,S,19.7,10,232.45555555555555,15.246493221575758,0,0,0,1,0,1,0,0,0,1,0,0,0,3,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1
163,163.png,wsj259.png,data/news/wsj259.png,exact,N,61.5,10,281.1666666666667,16.768025127207636,0,0,1,1,1,1,0,0,0,0,0,5,2,1,1,3,0,0,0,1,1,0,0,1,0,0,0,0,0
164,164.png,v484_n7392_12_f3.png,data/science/v484_n7392_12_f3.png,exact,S,68.5,10,300.05555555555554,17.322111752195674,0,1,1,1,1,0,1,0,0,0,0,10,4,4,12,4,1,0,1,0,1,0,0,1,0,1,0,0,0
165,165.png,economist_daily_chart_7.png,data/news/economist_daily_chart_7.png,exact,N,42.6,10,416.0444444444445,20.397167559355992,0,0,1,1,1,1,1,0,0,0,1,4,4,3,4,3,1,0,1,0,0,0,0,0,1,0,1,0,0
166,166.png,economist_daily_chart_324.png,data/news/economist_daily_chart_324.png,exact,N,22.1,10,273.2111111111111,16.529098920119967,0,0,1,1,0,1,1,0,0,0,1,5,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
167,167.png,economist_daily_chart_442.png,data/news/economist_daily_chart_442.png,exact,N,67.0,10,1380.6666666666667,37.15732319027659,1,0,0,0,0,0,0,0,0,0,1,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
168,168.png,v486_n7403_21_f3.png,data/science/v486_n7403_21_f3.png,exact,S,71.2,10,321.5111111111111,17.930730914023307,0,1,1,1,1,0,0,0,0,0,0,6,4,7,8,4,1,0,1,0,1,1,0,0,0,0,1,0,0
169,169.png,v482_n7386_18_f3.png,data/science/v482_n7386_18_f3.png,exact,S,73.5,10,170.94444444444446,13.07457243830346,0,1,1,0,1,0,0,0,0,0,0,9,2,0,4,3,1,0,1,0,1,1,0,0,0,0,0,0,0
170,170.png,visMost280.png,data/vis1/visMost280.png,exact,I,58.1,10,539.4333333333333,23.22570415150708,0,0,0,1,1,1,0,0,0,0,1,7,1,2,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0
171,171.png,whoQ54_7.png,data/government/whoQ54_7.png,exact,G,18.4,10,262.93333333333334,16.21521918856891,0,0,1,1,0,0,1,0,0,0,0,2,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
172,172.png,visMost294.png,data/vis1/visMost294.png,exact,I,47.8,10,727.5111111111111,26.972413891068612,0,0,1,1,1,1,1,0,0,0,0,9,8,8,6,3,1,0,1,0,1,0,0,0,0,0,1,0,0
173,173.png,whoB27_1.png,data/government/whoB27_1.png,exact,G,44.1,10,360.3222222222222,18.982155362924996,0,1,1,1,0,1,1,0,0,0,0,13,2,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0
174,174.png,economist_daily_chart_456.png,data/news/economist_daily_chart_456.png,exact,N,59.7,10,411.34444444444443,20.281628249340447,0,1,1,1,1,1,0,0,0,0,1,5,3,1,2,3,1,1,0,0,0,0,0,1,0,1,0,0,0
175,175.png,v486_n7404_13_f2.png,data/science/v486_n7404_13_f2.png,exact,S,33.4,10,493.3777777777778,22.212108809786113,0,0,1,1,1,0,1,0,0,1,0,0,1,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
176,176.png,economist_daily_chart_330.png,data/news/economist_daily_chart_330.png,exact,N,16.3,10,343.56666666666666,18.535551426020934,0,0,1,1,0,1,1,0,0,0,1,4,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
177,177.png,economist_daily_chart_318.png,data/news/economist_daily_chart_318.png,exact,N,62.9,10,558.7666666666667,23.63824584580393,0,0,1,1,1,1,0,0,0,0,0,2,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
178,178.png,v487_n7405_13_f4.png,data/science/v487_n7405_13_f4.png,exact,S,34.0,10,451.55555555555554,21.249836600678968,0,1,1,1,0,1,0,0,1,1,0,0,3,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
179,179.png,v489_n7416_4_f3.png,data/science/v489_n7416_4_f3.png,exact,S,82.1,10,221.87777777777777,14.895562351847538,0,0,0,1,1,0,0,0,0,0,0,10,3,3,5,1,1,0,0,0,1,0,0,0,0,0,0,0,0
180,180.png,v483_n7388_21_f1.png,data/science/v483_n7388_21_f1.png,exact,S,60.6,10,637.1555555555556,25.241940407891697,0,1,1,1,1,0,1,0,0,1,0,0,13,3,19,2,1,0,1,0,0,1,0,0,0,0,0,0,0
181,181.png,v485_n7396_19_f3.png,data/science/v485_n7396_19_f3.png,exact,S,83.5,10,191.61111111111111,13.842366528564078,0,1,1,1,0,0,1,0,0,0,0,10,6,3,11,5,1,1,0,0,1,1,1,0,0,0,1,0,0
182,182.png,v489_n7417_4_f3.png,data/science/v489_n7417_4_f3.png,exact,S,82.7,10,584.4555555555555,24.17551562129659,0,0,0,1,1,0,0,0,0,0,0,12,1,5,9,1,1,0,0,0,1,0,0,0,0,0,0,0,0
183,183.png,v490_n7419_5_f2.png,data/science/v490_n7419_5_f2.png,exact,S,74.2,10,301.73333333333335,17.37047303136369,0,1,1,1,1,0,0,0,0,0,0,7,4,2,14,3,1,0,1,0,1,0,0,1,0,0,0,0,0
184,184.png,v489_n7416_11_f3.png,data/science/v489_n7416_11_f3.png,exact,S,31.0,10,578.0,24.041630560342615,0,1,1,0,1,0,1,0,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
185,185.png,v490_n7419_5_f3.png,data/science/v490_n7419_5_f3.png,exact,S,68.9,10,360.76666666666665,18.99385865659389,0,1,1,1,1,0,0,0,0,0,0,6,5,6,9,6,1,1,1,1,0,0,0,1,0,1,1,0,0
186,186.png,v489_n7417_4_f2.png,data/science/v489_n7417_4_f2.png,exact,S,68.5,10,114.27777777777777,10.69007847388305,0,1,1,1,0,0,1,0,0,0,0,6,4,2,8,1,1,0,0,0,0,0,0,0,0,1,0,0,0
187,187.png,v485_n7396_19_f2.png,data/science/v485_n7396_19_f2.png,exact,S,81.0,10,181.11111111111111,13.457752825457566,0,1,1,1,1,0,1,0,0,0,1,12,1,4,8,2,1,0,1,0,1,0,0,0,0,0,0,0,0
188,188.png,economist_daily_chart_319.png,data/news/economist_daily_chart_319.png,exact,N,23.8,10,145.2888888888889,12.053584068188552,0,1,0,1,0,1,0,0,0,0,0,6,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
189,189.png,v489_n7417_19_f4.png,data/science/v489_n7417_19_f4.png,exact,S,69.6,10,192.93333333333334,13.890044396377332,0,1,1,1,0,0,1,0,0,0,0,6,5,4,9,5,1,0,1,0,1,1,0,0,0,1,1,0,0
190,190.png,v489_n7416_4_f2.png,data/science/v489_n7416_4_f2.png,exact,S,72.4,10,471.1555555555555,21.706117929181982,0,0,0,0,1,0,0,0,0,0,0,10,1,2,5,1,1,0,0,0,1,0,0,0,0,0,0,0,0
191,191.png,v487_n7405_13_f5.png,data/science/v487_n7405_13_f5.png,exact,S,15.5,10,156.27777777777777,12.501111061732784,0,1,1,0,0,1,0,0,0,1,0,0,1,7,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
192,192.png,economist_daily_chart_457.png,data/news/economist_daily_chart_457.png,exact,N,23.1,10,248.54444444444445,15.765292399586011,0,0,1,1,1,1,1,0,0,0,1,5,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
193,193.png,v485_n7398_26_f4.png,data/science/v485_n7398_26_f4.png,exact,S,73.2,10,261.9555555555556,16.185041104537103,0,1,1,1,1,1,0,0,0,0,0,9,4,10,9,2,1,0,1,0,1,0,0,0,0,0,0,0,0
194,194.png,visMost295.png,data/vis1/visMost295.png,exact,I,44.4,10,842.7111111111111,29.02948692469626,0,1,1,1,1,1,0,0,0,0,1,11,3,6,9,6,1,0,1,0,1,1,0,1,0,0,1,1,0
195,195.png,economist_daily_chart_331.png,data/news/economist_daily_chart_331.png,exact,N,13.2,10,72.39999999999999,8.508818954473059,0,0,1,1,1,1,0,0,0,0,1,4,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
196,196.png,v486_n7404_13_f3.png,data/science/v486_n7404_13_f3.png,exact,S,62.5,10,859.1666666666666,29.311544938243475,0,1,1,1,0,0,0,0,0,1,0,0,1,1,6,2,1,0,1,0,1,0,0,0,0,0,0,0,0
197,197.png,v489_n7417_17_f1.png,data/science/v489_n7417_17_f1.png,exact,S,79.3,10,213.56666666666666,14.61392030451332,0,1,1,1,0,0,0,0,0,0,0,1,3,2,5,3,1,0,0,0,1,1,0,0,0,1,0,0,0
198,198.png,v486_n7403_5_f1.png,data/science/v486_n7403_5_f1.png,exact,S,69.4,10,489.6,22.126906697502932,0,1,1,1,1,0,0,0,0,0,0,21,1,2,6,2,1,0,0,1,0,1,0,0,0,0,0,0,0
199,199.png,economist_daily_chart_325.png,data/news/economist_daily_chart_325.png,exact,N,18.7,10,264.9,16.275748830699005,0,0,1,1,1,1,0,0,0,0,1,3,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
200,200.png,economist_daily_chart_6.png,data/news/economist_daily_chart_6.png,exact,N,19.6,10,169.15555555555557,13.005981529879072,0,0,1,1,1,1,1,0,0,0,0,4,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
201,201.png,v483_n7387_16_f1.png,data/science/v483_n7387_16_f1.png,exact,S,45.0,10,673.7777777777778,25.957229778575716,0,1,1,1,1,0,1,0,0,1,0,0,5,1,6,4,1,0,1,0,0,1,0,1,0,1,0,0,0
202,202.png,visMost281.png,data/vis1/visMost281.png,exact,I,51.5,10,160.05555555555554,12.651306476232229,0,1,1,1,0,1,1,1,0,0,0,12,2,1,1,3,0,1,0,1,1,0,0,0,0,0,0,0,0
203,203.png,v482_n7386_18_f2.png,data/science/v482_n7386_18_f2.png,exact,S,82.0,10,254.88888888888889,15.965240019770729,0,1,1,1,1,0,1,0,0,0,0,8,2,9,5,4,1,0,1,0,1,1,0,0,0,0,1,0,0
204,204.png,v486_n7403_21_f2.png,data/science/v486_n7403_21_f2.png,exact,S,78.8,10,103.95555555555556,10.195859726161181,0,1,1,1,1,0,1,0,0,0,0,5,4,1,3,3,1,0,1,0,0,1,0,0,0,1,0,0,0
205,205.png,economist_daily_chart_443.png,data/news/economist_daily_chart_443.png,exact,N,18.2,10,338.84444444444443,18.407727845783803,0,0,1,1,0,1,0,0,0,0,1,3,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
206,206.png,wsj258.png,data/news/wsj258.png,exact,N,36.0,10,474.44444444444446,21.78174567027272,0,1,1,1,1,1,0,0,0,0,1,3,3,2,3,3,1,0,1,0,0,0,0,1,0,0,1,0,0
207,207.png,v482_n7386_7_f4.png,data/science/v482_n7386_7_f4.png,exact,S,79.6,10,200.48888888888888,14.15940990609739,0,1,1,1,1,0,1,0,0,0,0,5,2,2,2,3,1,0,0,0,1,0,0,1,0,1,0,0,0
208,208.png,wsj74.png,data/news/wsj74.png,exact,N,54.3,10,267.7888888888889,16.36425644167461,0,0,1,0,1,1,1,0,0,0,1,7,1,2,1,2,1,0,1,0,0,0,0,0,1,0,0,0,0
209,209.png,vis459.png,data/vis2/vis459.png,exact,I,39.2,10,624.4,24.987997118616768,0,0,1,1,1,1,0,0,0,0,0,9,3,3,3,3,1,1,1,1,0,0,0,0,0,0,0,0,0
210,210.png,visMost518.png,data/vis1/visMost518.png,exact,I,35.7,10,388.67777777777775,19.71491257342466,0,1,1,1,1,1,1,1,0,0,1,14,6,4,15,5,1,0,1,1,1,0,0,1,0,0,1,0,0
211,211.png,v490_n7418_20_f1.png,data/science/v490_n7418_20_f1.png,exact,S,32.0,10,310.8888888888889,17.632041540584257,0,1,1,0,0,0,1,1,0,0,0,3,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
212,212.png,wsj60.png,data/news/wsj60.png,exact,N,24.0,10,347.55555555555554,18.64284193881275,0,0,1,1,1,1,0,0,0,0,1,4,2,1,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0
213,213.png,v484_n7395_20_f3.png,data/science/v484_n7395_20_f3.png,exact,S,57.1,10,443.65555555555557,21.06313261496389,0,1,1,1,0,0,0,0,0,0,0,6,2,2,6,2,1,0,0,0,1,0,0,1,0,0,0,0,0
214,214.png,wsj48.png,data/news/wsj48.png,exact,N,33.1,10,377.2111111111111,19.42192346579275,0,0,0,1,1,1,1,0,0,0,1,6,1,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
215,215.png,visMost256.png,data/vis1/visMost256.png,exact,I,65.4,10,327.15555555555557,18.087441929569685,0,1,1,1,1,1,0,0,0,0,1,3,9,5,1,6,1,0,1,1,0,1,1,0,0,0,1,1,0
216,216.png,whoO15.png,data/government/whoO15.png,exact,G,17.3,10,78.0111111111111,8.83238988672438,0,1,1,1,0,0,1,0,0,0,1,2,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
217,217.png,vis303.png,data/vis2/vis303.png,exact,I,49.5,10,328.5,18.12456896039186,0,0,1,1,1,1,0,0,0,0,1,10,3,3,3,3,1,0,1,1,0,1,0,0,0,0,0,0,0
218,218.png,wsj264.png,data/news/wsj264.png,exact,N,27.8,10,687.9555555555556,26.228906869245534,0,0,1,1,0,1,0,0,0,0,1,8,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
219,219.png,economist_daily_chart_494.png,data/news/economist_daily_chart_494.png,exact,N,16.3,10,137.12222222222223,11.709919821340462,0,0,1,1,0,1,0,0,0,0,1,3,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
220,220.png,wsj502.png,data/news/wsj502.png,exact,N,25.9,10,233.87777777777777,15.293063060674855,0,0,0,1,1,1,0,0,0,0,1,5,2,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
221,221.png,vis465.png,data/vis2/vis465.png,exact,I,64.5,10,720.5,26.842131062939096,0,1,1,1,1,1,0,0,0,0,1,6,2,6,4,2,1,0,1,0,0,0,0,0,0,0,1,0,0
222,222.png,visMost530.png,data/vis1/visMost530.png,exact,I,53.4,10,462.0444444444445,21.49521910668613,0,0,0,1,1,1,1,0,0,0,1,5,3,6,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0
223,223.png,vis471.png,data/vis2/vis471.png,exact,I,52.2,10,457.9555555555556,21.399896157588138,0,0,1,1,1,1,1,1,0,0,1,10,2,5,5,4,1,0,1,0,1,1,0,0,1,0,0,0,0
224,224.png,visMost524.png,data/vis1/visMost524.png,exact,I,72.8,10,109.06666666666666,10.443498775155128,0,0,1,1,1,1,0,0,0,0,1,12,1,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
225,225.png,wsj516.png,data/news/wsj516.png,exact,N,20.3,10,113.56666666666666,10.656766238717385,0,1,1,1,1,1,1,0,0,0,1,6,3,2,9,4,1,1,0,1,0,0,0,0,0,0,1,1,0
226,226.png,wsj270.png,data/news/wsj270.png,exact,N,26.7,10,250.0111111111111,15.811739661122399,0,0,1,1,1,1,1,0,0,0,1,6,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
227,227.png,economist_daily_chart_480.png,data/news/economist_daily_chart_480.png,exact,N,21.0,10,214.66666666666666,14.65150731722394,0,0,1,1,0,1,1,0,0,0,1,4,2,1,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0
228,228.png,visMost242.png,data/vis1/visMost242.png,exact,I,67.3,10,174.9,13.224976370489287,0,0,1,1,1,1,0,0,0,0,1,8,1,4,4,2,1,0,0,0,1,0,0,0,0,0,1,0,0
229,229.png,whoO01.png,data/government/whoO01.png,exact,G,32.2,10,492.17777777777775,22.185080071475465,0,0,0,1,0,1,0,0,0,0,1,3,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
230,230.png,vis317.png,data/vis2/vis317.png,exact,I,76.3,10,353.56666666666666,18.803368492551186,0,0,1,1,1,1,0,0,0,0,1,8,15,4,6,2,1,0,0,0,1,0,0,0,1,0,0,0,0
231,231.png,vis698.png,data/vis3/vis698.png,exact,I,48.7,10,429.7888888888889,20.73135038749017,0,1,1,1,1,1,1,1,0,0,1,3,3,1,3,5,1,1,1,1,0,0,0,1,1,0,0,0,0
232,232.png,vis840.png,data/vis3/vis840.png,exact,I,31.8,10,670.8444444444445,25.900664942129275,0,1,1,1,1,1,1,0,0,0,1,3,9,4,8,5,1,1,1,1,0,0,0,0,0,0,1,1,0
233,233.png,v484_n7395_16_f2.png,data/science/v484_n7395_16_f2.png,exact,S,66.8,10,545.0666666666666,23.346662859318172,0,1,1,1,1,0,0,0,0,0,0,4,7,3,7,4,1,1,0,0,0,1,0,1,0,1,0,0,0
